t,infer,step,vx_raw,wz_raw
1784709761.8813,445,16,-0.00156,0.00159
1784709761.8813,445,17,-0.00284,0.00482
1784709761.8813,445,18,-0.00302,0.00231
1784709761.8813,445,19,-0.00135,0.00214
1784709761.8813,445,20,-0.00386,0.00061
1784709761.8813,445,21,0.00054,0.00437
1784709761.8813,445,22,0.00117,-0.0027
1784709761.8813,445,23,0.00059,-0.00339
1784709761.8813,445,24,-0.0015,-0.00275
1784709761.8813,445,25,-0.00304,-0.01544
1784709761.8813,445,26,-0.00273,-0.01096
1784709761.8813,445,27,-0.00104,-0.01864
1784709761.8813,445,28,-0.00221,-0.00768
1784709761.8813,445,29,-0.00348,0.00041
1784709761.8813,445,30,-0.00311,-0.0009
1784709761.8813,445,31,0.00111,0.00294
1784709761.8813,445,32,-0.00309,-0.01735
1784709761.8813,445,33,-0.00423,-0.02024
1784709761.8813,445,34,-0.00467,-0.01463
1784709761.8813,445,35,-0.00138,-0.01057
1784709761.8813,445,36,-0.0042,0.00231
1784709761.8813,445,37,-0.00337,0.00255
1784709761.8813,445,38,-0.00542,0.00418
1784709761.8813,445,39,-0.00388,0.00437
1784709761.8813,445,40,-0.00064,0.00156
1784709761.8813,445,41,0.00063,-0.00415
1784709761.8813,445,42,-0.00299,-0.00442
1784709761.8813,445,43,-0.00199,-0.00428
1784709761.8813,445,44,-0.00734,0.01301
1784709761.8813,445,45,-0.00728,0.01434
1784709761.8813,445,46,-0.00684,0.01329
1784709761.8813,445,47,-0.00758,0.00589
1784709761.8813,445,48,-0.00914,0.01362
1784709761.8813,445,49,-0.00766,0.01453
1784709761.8813,445,50,0.00057,0.00435
1784709761.8813,445,51,-0.00458,-0.01348
1784709761.8813,445,52,-0.00095,-0.00675
1784709761.8813,445,53,0.00189,-0.00136
1784709761.8813,445,54,-0.00436,-0.021
1784709761.8813,445,55,-0.00537,-0.02076
1784709761.8813,445,56,-0.00107,-0.0153
1784709761.8813,445,57,-0.00126,-0.00306
1784709761.8813,445,58,-0.002,-0.0018
1784709761.8813,445,59,-0.00087,-0.0071
1784709762.2125,446,0,-0.00112,0.00337
1784709762.2125,446,1,-4e-05,0.00304
1784709762.2125,446,2,-0.00189,0.00059
1784709762.2125,446,3,-0.00194,0.00645
1784709762.2125,446,4,-0.00243,0.0066
1784709762.2125,446,5,0.00105,0.0032
1784709762.2125,446,6,-0.00284,-0.00187
1784709762.2125,446,7,-0.00044,-0.01068
1784709762.2125,446,8,-0.00232,-0.00379
1784709762.2125,446,9,-0.00106,-0.00311
1784709762.2125,446,10,-0.00115,-0.00087
1784709762.2125,446,11,-0.00321,-0.01103
1784709762.2125,446,12,-0.00284,-0.00379
1784709762.2125,446,13,0.00021,-0.00568
1784709762.2125,446,14,-0.00157,-0.00604
1784709762.2125,446,15,-0.00244,-0.00473
1784709762.2125,446,16,-0.00202,-0.00318
1784709762.2125,446,17,-0.00153,-0.00425
1784709762.2125,446,18,-0.00109,-0.00557
1784709762.2125,446,19,-0.00329,-0.00479
1784709762.2125,446,20,-0.00291,-0.00567
1784709762.2125,446,21,-0.00283,-0.00724
1784709762.2125,446,22,-0.00502,-0.01648
1784709762.2125,446,23,-0.00745,-0.02334
1784709762.2125,446,24,-0.00686,-0.02576
1784709762.2125,446,25,-0.00764,-0.01563
1784709762.2125,446,26,-0.00357,-0.01678
1784709762.2125,446,27,-0.00154,-0.00761
1784709762.2125,446,28,-0.00373,-0.00428
1784709762.2125,446,29,-0.00365,-0.01759
1784709762.2125,446,30,-0.00756,-0.02132
1784709762.2125,446,31,-0.00559,-0.01326
1784709762.2125,446,32,-0.00322,-0.01815
1784709762.2125,446,33,-0.0024,-0.01806
1784709762.2125,446,34,-0.00377,-0.01412
1784709762.2125,446,35,-0.00189,-0.01268
1784709762.2125,446,36,-0.00181,-0.00733
1784709762.2125,446,37,-0.00246,-0.00131
1784709762.2125,446,38,-0.00061,-0.0049
1784709762.2125,446,39,-0.00196,-0.00507
1784709762.2125,446,40,0.00103,-4e-05
1784709762.2125,446,41,-0.00052,-0.00238
1784709762.2125,446,42,-0.00068,-0.00206
1784709762.2125,446,43,0.00056,-0.00439
1784709762.2125,446,44,-0.00102,-0.00455
1784709762.2125,446,45,-0.00167,-0.00152
1784709762.2125,446,46,-0.00311,-0.00413
1784709762.2125,446,47,-0.00349,-0.00242
1784709762.2125,446,48,-0.00346,-0.00156
1784709762.2125,446,49,-0.00182,-0.00262
1784709762.2125,446,50,0.00219,0.00127
1784709762.2125,446,51,0.00044,-0.00485
1784709762.2125,446,52,-0.00244,-0.00632
1784709762.2125,446,53,-0.00313,-0.01316
1784709762.2125,446,54,-0.00442,-0.01288
1784709762.2125,446,55,0.0006,-0.0012
1784709762.2125,446,56,-0.00012,-0.00316
1784709762.2125,446,57,-6e-05,-0.00483
1784709762.2125,446,58,-0.0042,-0.00909
1784709762.2125,446,59,-0.00434,-0.00738
1784709762.4233,447,0,-0.00175,0.00096
1784709762.4233,447,1,-0.00129,-0.00117
1784709762.4233,447,2,-0.00091,-0.00283
1784709762.4233,447,3,0.00082,0.01105
1784709762.4233,447,4,-6e-05,0.00228
1784709762.4233,447,5,-0.00108,-0.00181
1784709762.4233,447,6,-0.00346,-0.00834
1784709762.4233,447,7,-0.00059,-0.00987
1784709762.4233,447,8,-0.00215,-0.00026
1784709762.4233,447,9,-0.0056,-0.02968
1784709762.4233,447,10,-0.00532,-0.01475
1784709762.4233,447,11,-0.01044,-0.03437
1784709762.4233,447,12,-0.01015,-0.0353
1784709762.4233,447,13,-0.01367,-0.04892
1784709762.4233,447,14,-0.01038,-0.06254
1784709762.4233,447,15,-0.00593,-0.01154
1784709762.4233,447,16,-0.00343,-0.00704
1784709762.4233,447,17,0.00146,-0.00585
1784709762.4233,447,18,-0.00017,0.00966
1784709762.4233,447,19,-4e-05,0.00089
1784709762.4233,447,20,0.00142,-0.00589
1784709762.4233,447,21,-0.00149,-0.0104
1784709762.4233,447,22,-0.00733,-0.00934
1784709762.4233,447,23,-0.00925,-0.00897
1784709762.4233,447,24,-0.00869,-0.00479
1784709762.4233,447,25,-0.01205,-0.00491
1784709762.4233,447,26,-0.00796,-0.00795
1784709762.4233,447,27,-0.01023,-0.01727
1784709762.4233,447,28,-0.00769,-0.01849
1784709762.4233,447,29,-0.00733,-0.02933
1784709762.4233,447,30,-0.0149,-0.03945
1784709762.4233,447,31,-0.01182,-0.0475
1784709762.4233,447,32,-0.01321,-0.03495
1784709762.4233,447,33,-0.01026,-0.0203
1784709762.4233,447,34,-0.00484,-0.02336
1784709762.4233,447,35,-0.00348,-0.0126
1784709762.4233,447,36,-0.00414,-0.00754
1784709762.4233,447,37,-0.00201,-0.01046
1784709762.4233,447,38,-0.00271,-0.0035
1784709762.4233,447,39,-0.00393,-0.00432
1784709762.4233,447,40,-0.00748,-0.01851
1784709762.4233,447,41,-0.00612,-0.01837
1784709762.4233,447,42,-0.00285,-0.01529
1784709762.4233,447,43,-0.00288,-0.00787
1784709762.4233,447,44,0.00199,-0.0061
1784709762.4233,447,45,0.00371,-0.01818
1784709762.4233,447,46,0.00279,-0.01677
1784709762.4233,447,47,0.00227,-0.01179
1784709762.4233,447,48,0.00288,-0.01245
1784709762.4233,447,49,0.00233,-0.01144
1784709762.4233,447,50,0.00191,-0.01399
1784709762.4233,447,51,-0.0036,-0.00664
1784709762.4233,447,52,0.00131,-0.02472
1784709762.4233,447,53,-0.00128,0.00245
1784709762.4233,447,54,-0.00032,-0.00101
1784709762.4233,447,55,0.00255,0.00034
1784709762.4233,447,56,0.00135,0.00307
1784709762.4233,447,57,0.00071,0.00692
1784709762.4233,447,58,0.0025,0.00395
1784709762.4233,447,59,-0.00211,-0.00418
1784709762.6258,448,0,-0.00383,0.00254
1784709762.6258,448,1,0.00092,-0.01865
1784709762.6258,448,2,-0.00188,-0.01317
1784709762.6258,448,3,0.0004,-0.00289
1784709762.6258,448,4,0.00311,-0.03123
1784709762.6258,448,5,-0.00396,-0.03526
1784709762.6258,448,6,-0.00115,-0.01431
1784709762.6258,448,7,-0.00142,-0.0014
1784709762.6258,448,8,-0.00191,-0.00182
1784709762.6258,448,9,-0.00071,-0.00193
1784709762.6258,448,10,-0.00106,-0.00686
1784709762.6258,448,11,-0.00118,-0.00387
1784709762.6258,448,12,-0.00046,-0.00147
1784709762.6258,448,13,-0.00089,0.00227
1784709762.6258,448,14,-0.0005,0.00307
1784709762.6258,448,15,-0.00176,0.00129
1784709762.6258,448,16,-0.0024,0.00252
1784709762.6258,448,17,0.00027,-0.00113
1784709762.6258,448,18,0.00076,0.00132
1784709762.6258,448,19,-0.00186,0.00148
1784709762.6258,448,20,-0.00227,-0.00118
1784709762.6258,448,21,-0.0003,-0.00075
1784709762.6258,448,22,-0.0021,-0.00167
1784709762.6258,448,23,-0.00137,-0.00429
1784709762.6258,448,24,-0.0009,-0.00069
1784709762.6258,448,25,-0.0021,-0.00394
1784709762.6258,448,26,-0.00179,-0.00309
1784709762.6258,448,27,-0.00025,-0.0041
1784709762.6258,448,28,0.00042,-0.00622
1784709762.6258,448,29,-0.00186,-0.00418
1784709762.6258,448,30,-0.00027,-0.00354
1784709762.6258,448,31,-0.00088,-0.0047
1784709762.6258,448,32,-0.00201,-0.00196
1784709762.6258,448,33,-0.00231,-0.00119
1784709762.6258,448,34,-0.0028,0.00131
1784709762.6258,448,35,-0.00102,-0.0011
1784709762.6258,448,36,-7e-05,-9e-05
1784709762.6258,448,37,-0.00152,-0.00054
1784709762.6258,448,38,-0.00658,0.00583
1784709762.6258,448,39,-0.00712,0.01061
1784709762.6258,448,40,-0.00587,0.00474
1784709762.6258,448,41,-0.00432,0.00039
1784709762.6258,448,42,-0.00444,0.0003
1784709762.6258,448,43,-0.00324,0.00091
1784709762.6258,448,44,-0.00259,-0.01257
1784709762.6258,448,45,-0.00192,0.00033
1784709762.6258,448,46,-0.00406,-0.00489
1784709762.6258,448,47,-0.00162,-0.01407
1784709762.6258,448,48,-0.00313,0.00293
1784709762.6258,448,49,-0.00243,0.00702
1784709762.6258,448,50,-0.00147,-0.00024
1784709762.6258,448,51,0.00021,-0.00954
1784709762.6258,448,52,0.00032,-0.00536
1784709762.6258,448,53,-0.00073,-0.00501
1784709762.6258,448,54,-0.00123,0.00031
1784709762.6258,448,55,-3e-05,0.00101
1784709762.6258,448,56,-0.00062,-3e-05
1784709762.6258,448,57,-0.00027,-0.00065
1784709762.6258,448,58,-0.00028,0.00278
1784709762.6258,448,59,-0.00322,0.00251
1784709762.8362,449,0,0.00057,0.0071
1784709762.8362,449,1,0.0002,-0.00485
1784709762.8362,449,2,-0.00277,-0.0054
1784709762.8362,449,3,0.00069,-0.00149
1784709762.8362,449,4,0.00015,0.0006
1784709762.8362,449,5,0.00535,0.00374
1784709762.8362,449,6,0.00221,0.00265
1784709762.8362,449,7,-0.00024,0.01115
1784709762.8362,449,8,-0.00401,-0.00956
1784709762.8362,449,9,-0.00014,0.00335
1784709762.8362,449,10,-0.00094,-0.00216
1784709762.8362,449,11,-0.00213,0.00067
1784709762.8362,449,12,-0.0003,-0.00024
1784709762.8362,449,13,0.00179,-0.01053
1784709762.8362,449,14,-0.00123,-0.0041
1784709762.8362,449,15,-0.00044,-0.00319
1784709762.8362,449,16,0.00066,0.00258
1784709762.8362,449,17,-0.00072,0.00194
1784709762.8362,449,18,0.00123,-0.00393
1784709762.8362,449,19,-0.00142,-0.00201
1784709762.8362,449,20,0.00037,-0.00499
1784709762.8362,449,21,-0.0033,-0.00046
1784709762.8362,449,22,-0.00139,-0.0022
1784709762.8362,449,23,-0.00148,-0.00334
1784709762.8362,449,24,-0.0007,-0.00894
1784709762.8362,449,25,-0.00057,0.00599
1784709762.8362,449,26,0.00022,2e-05
1784709762.8362,449,27,-0.00184,-0.00241
1784709762.8362,449,28,-0.00301,-0.00624
1784709762.8362,449,29,-0.00029,-0.00225
1784709762.8362,449,30,0.00261,0.00559
1784709762.8362,449,31,1e-05,-0.00146
1784709762.8362,449,32,-0.00502,-0.00309
1784709762.8362,449,33,-0.00027,-0.00097
1784709762.8362,449,34,-0.00083,-0.00181
1784709762.8362,449,35,0.00203,-0.00017
1784709762.8362,449,36,-0.00064,0.00232
1784709762.8362,449,37,-0.00087,-0.00735
1784709762.8362,449,38,-0.00027,0.00758
1784709762.8362,449,39,0.0001,-0.01482
1784709762.8362,449,40,-0.00311,-0.0033
1784709762.8362,449,41,-0.00066,-0.00344
1784709762.8362,449,42,-0.00365,0.00603
1784709762.8362,449,43,-0.0012,-0.00205
1784709762.8362,449,44,-0.00016,-0.0053
1784709762.8362,449,45,-0.00013,-0.00747
1784709762.8362,449,46,0.00357,-0.00838
1784709762.8362,449,47,-0.00095,-0.00294
1784709762.8362,449,48,-0.00141,-0.00524
1784709762.8362,449,49,0.00266,-0.00816
1784709762.8362,449,50,-0.00448,0.00478
1784709762.8362,449,51,-0.00459,0.00118
1784709762.8362,449,52,0.00627,0.00077
1784709762.8362,449,53,-0.00049,-0.01493
1784709762.8362,449,54,0.0015,-0.0116
1784709762.8362,449,55,-0.00536,-0.0016
1784709762.8362,449,56,-0.00076,-0.00529
1784709762.8362,449,57,-0.00354,0.00333
1784709762.8362,449,58,-0.00479,0.00807
1784709762.8362,449,59,-0.00856,0.01991
1784709763.1682,450,0,-0.00402,0.02193
1784709763.1682,450,1,-0.00518,0.02211
1784709763.1682,450,2,-0.00923,0.0238
1784709763.1682,450,3,-0.01421,0.02839
1784709763.1682,450,4,-0.0125,0.02462
1784709763.1682,450,5,-0.01273,0.01657
1784709763.1682,450,6,-0.02035,-0.00075
1784709763.1682,450,7,-0.00356,0.01909
1784709763.1682,450,8,-0.00373,0.01651
1784709763.1682,450,9,-0.00043,0.02331
1784709763.1682,450,10,-0.00244,0.02071
1784709763.1682,450,11,-0.00121,0.0094
1784709763.1682,450,12,0.00253,0.0055
1784709763.1682,450,13,0.00089,0.00419
1784709763.1682,450,14,0.00184,0.00415
1784709763.1682,450,15,0.00013,0.0052
1784709763.1682,450,16,-9e-05,-0.00081
1784709763.1682,450,17,0.00048,-0.00202
1784709763.1682,450,18,0.00349,0.00632
1784709763.1682,450,19,0.00019,0.00644
1784709763.1682,450,20,0.00229,0.0031
1784709763.1682,450,21,-0.00158,-0.00324
1784709763.1682,450,22,-0.0004,-0.00954
1784709763.1682,450,23,-0.00514,-0.01319
1784709763.1682,450,24,-0.00346,-0.02282
1784709763.1682,450,25,-0.01793,-0.06754
1784709763.1682,450,26,-0.02005,-0.07242
1784709763.1682,450,27,-0.02044,-0.08089
1784709763.1682,450,28,-0.02014,-0.09028
1784709763.1682,450,29,-0.02406,-0.09233
1784709763.1682,450,30,-0.01916,-0.08284
1784709763.1682,450,31,-0.02081,-0.07927
1784709763.1682,450,32,-0.01975,-0.07364
1784709763.1682,450,33,-0.01903,-0.0589
1784709763.1682,450,34,-0.02673,-0.04416
1784709763.1682,450,35,-0.03819,-0.0302
1784709763.1682,450,36,-0.03399,-0.0325
1784709763.1682,450,37,-0.0428,-0.03621
1784709763.1682,450,38,-0.03629,-0.04341
1784709763.1682,450,39,-0.04291,-0.03511
1784709763.1682,450,40,-0.03993,-0.0326
1784709763.1682,450,41,-0.04278,-0.03647
1784709763.1682,450,42,-0.03733,-0.04491
1784709763.1682,450,43,-0.04096,-0.04305
1784709763.1682,450,44,-0.03621,-0.03739
1784709763.1682,450,45,-0.04357,-0.0247
1784709763.1682,450,46,-0.03439,-0.02084
1784709763.1682,450,47,-0.02407,-0.02862
1784709763.1682,450,48,-0.02782,-0.02896
1784709763.1682,450,49,-0.04062,-0.03459
1784709763.1682,450,50,-0.03554,-0.0128
1784709763.1682,450,51,-0.04023,-0.0229
1784709763.1682,450,52,-0.0389,-0.02717
1784709763.1682,450,53,-0.03242,-0.03276
1784709763.1682,450,54,-0.0369,-0.04091
1784709763.1682,450,55,-0.03986,-0.0475
1784709763.1682,450,56,-0.04393,-0.03789
1784709763.1682,450,57,-0.04258,-0.03437
1784709763.1682,450,58,-0.04066,-0.02937
1784709763.1682,450,59,-0.03925,-0.02395
1784709763.5125,451,0,-0.00158,0.00783
1784709763.5125,451,1,-0.00155,-0.00951
1784709763.5125,451,2,-0.00147,-0.00675
1784709763.5125,451,3,0.00107,-0.00611
1784709763.5125,451,4,0.00096,-0.01684
1784709763.5125,451,5,0.00284,-0.00608
1784709763.5125,451,6,-0.00784,-0.00478
1784709763.5125,451,7,-0.00314,0.0019
1784709763.5125,451,8,0.00285,0.00219
1784709763.5125,451,9,-0.00425,0.00153
1784709763.5125,451,10,-0.01052,-0.02316
1784709763.5125,451,11,-0.00963,-0.01949
1784709763.5125,451,12,-0.00461,0.00686
1784709763.5125,451,13,-0.00218,0.00269
1784709763.5125,451,14,-0.00445,0.00335
1784709763.5125,451,15,-0.00375,-0.00483
1784709763.5125,451,16,0.00195,0.00075
1784709763.5125,451,17,0.00064,0.00028
1784709763.5125,451,18,-0.00222,-0.00512
1784709763.5125,451,19,-0.00715,-0.00301
1784709763.5125,451,20,-0.00115,-0.00092
1784709763.5125,451,21,-0.00104,0.00283
1784709763.5125,451,22,-0.00333,-0.00406
1784709763.5125,451,23,-0.00373,-0.0046
1784709763.5125,451,24,-0.00071,-0.00139
1784709763.5125,451,25,-0.00279,-0.00954
1784709763.5125,451,26,0.00071,0.00023
1784709763.5125,451,27,-0.00333,-0.00014
1784709763.5125,451,28,-0.00508,-0.00475
1784709763.5125,451,29,-0.00068,-0.00425
1784709763.5125,451,30,-0.00011,-0.00894
1784709763.5125,451,31,0.00147,-0.00406
1784709763.5125,451,32,0.00249,0.001
1784709763.5125,451,33,-0.00544,-0.00477
1784709763.5125,451,34,-0.00752,-0.01135
1784709763.5125,451,35,-0.00101,0.00174
1784709763.5125,451,36,5e-05,-0.00397
1784709763.5125,451,37,3e-05,0.00497
1784709763.5125,451,38,-0.00169,-0.00691
1784709763.5125,451,39,-0.00505,-0.00469
1784709763.5125,451,40,-0.0065,-0.00572
1784709763.5125,451,41,-0.00446,-0.00301
1784709763.5125,451,42,-0.00073,-0.00041
1784709763.5125,451,43,-0.00261,-0.00276
1784709763.5125,451,44,-0.0069,-0.01501
1784709763.5125,451,45,-0.00569,-0.01268
1784709763.5125,451,46,-0.00739,-0.02151
1784709763.5125,451,47,-0.00364,-0.01335
1784709763.5125,451,48,-0.01034,-0.0127
1784709763.5125,451,49,-0.00871,-0.02044
1784709763.5125,451,50,-0.00136,-0.00099
1784709763.5125,451,51,-0.00052,-0.00111
1784709763.5125,451,52,-0.0002,-0.00056
1784709763.5125,451,53,-0.00487,-0.00661
1784709763.5125,451,54,0.00071,0.00331
1784709763.5125,451,55,-0.00166,0.00586
1784709763.5125,451,56,-0.00558,-0.01003
1784709763.5125,451,57,-0.00125,-0.01172
1784709763.5125,451,58,0.00257,0.00133
1784709763.5125,451,59,-0.00097,0.0069
1784709763.8491,452,0,0.00253,-0.00013
1784709763.8491,452,1,0.00186,0.00735
1784709763.8491,452,2,-0.00412,-0.00756
1784709763.8491,452,3,-0.0028,-0.00805
1784709763.8491,452,4,0.00317,-0.01445
1784709763.8491,452,5,-0.00044,-0.00555
1784709763.8491,452,6,-0.00115,-0.01234
1784709763.8491,452,7,0.00177,-0.00943
1784709763.8491,452,8,-0.00196,-0.00889
1784709763.8491,452,9,0.0008,-0.0184
1784709763.8491,452,10,-0.00654,-0.02311
1784709763.8491,452,11,0.00402,-0.03677
1784709763.8491,452,12,0.00505,-0.02936
1784709763.8491,452,13,0.00023,-0.02914
1784709763.8491,452,14,-0.00276,-0.0219
1784709763.8491,452,15,0.00263,-0.01898
1784709763.8491,452,16,-0.00205,-0.02414
1784709763.8491,452,17,-0.00387,-0.01692
1784709763.8491,452,18,0.00057,-0.01054
1784709763.8491,452,19,-0.00492,-0.01309
1784709763.8491,452,20,-0.00316,-0.0189
1784709763.8491,452,21,0.00179,-0.01522
1784709763.8491,452,22,-0.00204,-0.01191
1784709763.8491,452,23,-0.00293,-0.01543
1784709763.8491,452,24,0.00019,-0.01648
1784709763.8491,452,25,-0.00376,-0.01361
1784709763.8491,452,26,-0.00074,-0.0242
1784709763.8491,452,27,-0.00362,-0.01569
1784709763.8491,452,28,-0.00385,-0.02348
1784709763.8491,452,29,-0.00856,-0.04025
1784709763.8491,452,30,-0.00496,-0.02916
1784709763.8491,452,31,-0.00772,-0.02607
1784709763.8491,452,32,-0.00697,-0.03032
1784709763.8491,452,33,-0.0067,-0.03503
1784709763.8491,452,34,-0.00796,-0.03476
1784709763.8491,452,35,-0.00661,-0.02608
1784709763.8491,452,36,-0.00656,-0.02856
1784709763.8491,452,37,-0.00455,-0.02109
1784709763.8491,452,38,-0.00703,-0.02438
1784709763.8491,452,39,0.0003,-0.01506
1784709763.8491,452,40,-0.00355,-0.02083
1784709763.8491,452,41,-0.00463,-0.02432
1784709763.8491,452,42,-0.00116,-0.0166
1784709763.8491,452,43,-0.00358,-0.01471
1784709763.8491,452,44,-0.0028,-0.03217
1784709763.8491,452,45,-0.00757,-0.02871
1784709763.8491,452,46,-0.00673,-0.04273
1784709763.8491,452,47,-0.00507,-0.04128
1784709763.8491,452,48,-0.00435,-0.00797
1784709763.8491,452,49,0.00233,-0.02312
1784709763.8491,452,50,0.0019,-0.0132
1784709763.8491,452,51,-0.00377,-0.02665
1784709763.8491,452,52,-0.00375,-0.01869
1784709763.8491,452,53,-0.00068,-0.02007
1784709763.8491,452,54,0.00417,-0.02202
1784709763.8491,452,55,-0.0059,-0.02966
1784709763.8491,452,56,-0.00785,-0.02073
1784709763.8491,452,57,-0.00395,-0.02815
1784709763.8491,452,58,0.00047,-0.02054
1784709763.8491,452,59,-0.00048,-0.02026
1784709764.1869,453,0,-0.00351,-0.00333
1784709764.1869,453,1,-0.00184,-0.00673
1784709764.1869,453,2,-0.00183,0.00081
1784709764.1869,453,3,-0.00158,-0.00135
1784709764.1869,453,4,-0.00391,-0.01067
1784709764.1869,453,5,-0.00037,-0.01198
1784709764.1869,453,6,-0.00014,0.00252
1784709764.1869,453,7,0.00217,0.00064
1784709764.1869,453,8,-0.00426,0.00172
1784709764.1869,453,9,-0.00251,0.00864
1784709764.1869,453,10,0.00199,-0.00309
1784709764.1869,453,11,-0.00065,0.00453
1784709764.1869,453,12,-0.00177,-0.00117
1784709764.1869,453,13,-0.00056,-0.00402
1784709764.1869,453,14,0.00036,0.00168
1784709764.1869,453,15,-0.00165,-0.00787
1784709764.1869,453,16,0.00192,0.00222
1784709764.1869,453,17,-0.00043,0.00094
1784709764.1869,453,18,-0.00407,-0.00291
1784709764.1869,453,19,0.00126,0.00287
1784709764.1869,453,20,-0.00227,-0.01167
1784709764.1869,453,21,0.00065,-0.00226
1784709764.1869,453,22,-0.00335,-0.00929
1784709764.1869,453,23,0.00185,0.00249
1784709764.1869,453,24,-0.00385,-0.00551
1784709764.1869,453,25,-0.00155,-0.00041
1784709764.1869,453,26,-0.003,-0.00128
1784709764.1869,453,27,-0.00385,-0.00531
1784709764.1869,453,28,-0.00253,-0.00248
1784709764.1869,453,29,-0.00113,-0.0003
1784709764.1869,453,30,-0.00471,-0.00215
1784709764.1869,453,31,-0.00195,-0.00247
1784709764.1869,453,32,-0.00059,-0.00335
1784709764.1869,453,33,-0.00136,-0.01343
1784709764.1869,453,34,-0.00324,0.00652
1784709764.1869,453,35,-0.00321,-0.01602
1784709764.1869,453,36,-0.00165,-0.00234
1784709764.1869,453,37,0.0,-0.00109
1784709764.1869,453,38,0.00033,0.00691
1784709764.1869,453,39,0.0002,0.0003
1784709764.1869,453,40,-0.00303,-0.00293
1784709764.1869,453,41,0.00224,-0.00136
1784709764.1869,453,42,-0.0012,0.00464
1784709764.1869,453,43,0.00195,0.00078
1784709764.1869,453,44,-0.00135,-0.00454
1784709764.1869,453,45,-0.0016,-0.00249
1784709764.1869,453,46,-0.00318,-0.00184
1784709764.1869,453,47,-0.00185,-0.00188
1784709764.1869,453,48,-0.00147,0.00296
1784709764.1869,453,49,-0.00047,0.00792
1784709764.1869,453,50,-0.00451,-0.00245
1784709764.1869,453,51,-0.00462,-0.00418
1784709764.1869,453,52,0.00289,0.0002
1784709764.1869,453,53,-0.00198,-0.00185
1784709764.1869,453,54,0.00115,0.00123
1784709764.1869,453,55,0.00112,0.00519
1784709764.1869,453,56,-0.00299,0.00099
1784709764.1869,453,57,0.0014,-0.00303
1784709764.1869,453,58,-0.00144,-0.00384
1784709764.1869,453,59,-0.00133,-0.00411
1784709764.3919,454,0,0.00112,0.00541
1784709764.3919,454,1,-0.00242,-0.00264
1784709764.3919,454,2,-0.00393,-0.00753
1784709764.3919,454,3,-0.00507,-0.00021
1784709764.3919,454,4,-0.00288,-0.00378
1784709764.3919,454,5,-0.00305,-0.00165
1784709764.3919,454,6,-0.00539,-0.0161
1784709764.3919,454,7,-0.00567,-0.00542
1784709764.3919,454,8,-0.00482,-0.00541
1784709764.3919,454,9,0.00161,0.00254
1784709764.3919,454,10,0.00028,-0.00418
1784709764.3919,454,11,-0.00758,-0.00541
1784709764.3919,454,12,-0.00059,-0.01226
1784709764.3919,454,13,-0.00077,-0.01596
1784709764.3919,454,14,-0.00336,-0.00431
1784709764.3919,454,15,-0.01161,-0.0155
1784709764.3919,454,16,-0.00498,-0.02696
1784709764.3919,454,17,-0.00449,-0.01105
1784709764.3919,454,18,-0.00282,-0.00651
1784709764.3919,454,19,-0.00149,-0.00321
1784709764.3919,454,20,-0.00171,-0.00858
1784709764.3919,454,21,-0.00489,-0.0063
1784709764.3919,454,22,-0.00251,-0.00181
1784709764.3919,454,23,0.00036,0.0024
1784709764.3919,454,24,-0.00225,-0.00114
1784709764.3919,454,25,-0.00116,-0.00789
1784709764.3919,454,26,-0.00023,0.00704
1784709764.3919,454,27,-0.00147,-0.00596
1784709764.3919,454,28,-0.00413,-0.00474
1784709764.3919,454,29,-0.00074,-0.00258
1784709764.3919,454,30,-0.00195,-0.00713
1784709764.3919,454,31,0.00301,0.00135
1784709764.3919,454,32,0.0045,-0.00327
1784709764.3919,454,33,-0.0009,0.00088
1784709764.3919,454,34,-0.00555,-0.00815
1784709764.3919,454,35,-0.00603,-0.02211
1784709764.3919,454,36,-0.00493,-0.02133
1784709764.3919,454,37,-0.0062,-0.01518
1784709764.3919,454,38,-0.00212,-0.0148
1784709764.3919,454,39,0.0002,-0.0037
1784709764.3919,454,40,-0.00535,-0.00466
1784709764.3919,454,41,-0.0014,-0.01224
1784709764.3919,454,42,0.0019,-0.00038
1784709764.3919,454,43,-0.00069,-0.00436
1784709764.3919,454,44,-0.00349,0.00611
1784709764.3919,454,45,-0.00125,-0.00595
1784709764.3919,454,46,-0.00499,-0.00395
1784709764.3919,454,47,-0.00471,-0.00035
1784709764.3919,454,48,-0.00282,0.00671
1784709764.3919,454,49,-0.00293,0.00013
1784709764.3919,454,50,-0.00263,-0.0052
1784709764.3919,454,51,-0.00626,-0.00944
1784709764.3919,454,52,0.00088,-0.00484
1784709764.3919,454,53,0.0015,0.00646
1784709764.3919,454,54,-0.00075,-0.00278
1784709764.3919,454,55,0.00057,0.00102
1784709764.3919,454,56,-0.00523,-0.01734
1784709764.3919,454,57,-0.00361,-0.01526
1784709764.3919,454,58,-0.00538,-0.02455
1784709764.3919,454,59,-0.00244,-0.00536
1784709764.6498,455,0,-0.00064,-0.00253
1784709764.6498,455,1,-0.00346,0.00059
1784709764.6498,455,2,-0.00035,0.00428
1784709764.6498,455,3,0.00022,-0.00402
1784709764.6498,455,4,-0.00334,-0.00807
1784709764.6498,455,5,0.00078,-0.00034
1784709764.6498,455,6,-0.00544,-0.0276
1784709764.6498,455,7,-3e-05,-0.01518
1784709764.6498,455,8,-0.00553,-0.01669
1784709764.6498,455,9,-0.00441,-0.01649
